"","PopNumber","PopName","Year","ML","ShelfNumber","ShelfPlacement","CorollaWidth","CorollaLength","Stress","measurementWave","Nectar","ID","ASD","cw_adj","cl_adj","asd_adj","brix_adj","normCW","normCL","normASD","normBrix","facYear","PopulationName","State","FieldType","Lat","Long","NumberIndsED50"
"1386","18","Marion2",2012,"6",2,17,45.77,34.01,0,2,3.1,"2.17",12.95,0.988842241713222,0.672762118480277,-18.6915857605178,0.961470348920691,0.258001014967882,-2.61206905820061,3.17569730851774,0.284229423903394,"2012","marion2","SC","Corn",34.156593,-79.27027,115
"1387","18","Marion2",2012,"1",13,17,NA,NA,0,2,5.2,"13.17",NA,NA,NA,NA,1.61278897238309,NA,NA,NA,0.970514454658265,"2012","marion2","SC","Corn",34.156593,-79.27027,115
"1388","19","Mckinnon",2003,"7",1,1,43.62,51.37,0,1,2,"1.1",3.53,0.94615803517751,1.02014236825244,-6.57542668379519,0.670108878662027,-0.363302832291911,0.325291183985198,1.62836140671691,-0.311469289368747,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1389","19","Mckinnon",2003,"3",13,2,NA,NA,0,2,2.7,"13.2",NA,NA,NA,NA,0.904646986193737,NA,NA,NA,0.0377973638297135,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1390","19","Mckinnon",2003,"1",18,14,NA,NA,0,2,3.2,"18.14",NA,NA,NA,NA,1.07217420585924,NA,NA,NA,0.338026280085904,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1391","19","Mckinnon",2003,"3",19,3,NA,NA,0,2,1.6,"19.3",NA,NA,NA,NA,0.536087102929622,NA,NA,NA,-0.546693071878891,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1392","19","Mckinnon",2003,"2",1,9,36.91,39.82,0,1,NA,"1.9",4.31,0.800611945859741,0.790774169823092,-8.02835382639016,NA,-1.2806083864154,-1.01560276010046,1.82950840657947,NA,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1393","19","Mckinnon",2003,"8",15,10,33.98,38.88,0,2,2.9,"15.10",-1.84,0.737057543221728,0.772106974453085,3.42741787483943,0.971657874059939,-1.67079317997922,-1.24816953649147,-0.446588204506179,0.088287415080762,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1394","19","Mckinnon",2003,"1",7,2,39.61,45.48,0,2,5.2,"7.2",-1.7,0.859177436345281,0.903174516412713,3.16663608001468,1.74228308452127,-0.915320159776111,-0.116590687998766,-0.368307879093411,1.11155005209208,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1395","19","Mckinnon",2003,"5",13,12,54.75,49.69,0,2,2.6,"13.12",-4.02,1.18757800151235,0.986779721208173,7.48816296568178,0.871141542260635,1.22227906977689,0.229388424346314,-1.43577167065849,0.00209935520592276,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1396","19","McKinnon",2012,"13",19,20,40.6,48.43,0,1,5.9,"19.20",-2.3,0.877146493632441,0.95800850920317,3.31974110032363,1.8298951802039,-0.321080747178962,-0.278373815014208,-0.670966057929329,1.1391762973155,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1397","19","Mckinnon",2003,"6",18,8,43.51,50.58,0,2,1.2,"18.8",2.12,0.943772033713284,1.00445398065424,-3.94898146448889,0.402065327197216,-0.378590505171605,0.282523997137996,1.02836815340162,-0.84701829412646,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1398","19","Mckinnon",2003,"1",18,14,42.46,39.39,0,1,NA,"18.14",-0.979999999999997,0.92099656519113,0.782234920877238,1.82547256377316,NA,-0.524113795105265,-1.11796630494889,-0.086543367915016,NA,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1399","19","McKinnon",2012,"20",7,23,39.93,63.83,0,1,NA,"7.23",11.67,0.862671416028161,1.26264057696548,-16.8440776699029,NA,-0.431557796611609,1.85420290464952,2.84191781874066,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1400","19","McKinnon",2012,"27",18,17,58.12,51.39,0,1,NA,"18.17",-2.69,1.25565897068762,1.01656116638346,3.88265372168285,NA,0.759909334257417,0.155334995354912,-0.843224070183254,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1401","19","Mckinnon",2003,"5",14,14,NA,NA,0,2,1.6,"14.14",NA,NA,NA,NA,0.536087102929622,NA,NA,NA,-0.546693071878891,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1402","19","Mckinnon",2003,"8",2,22,43.72,45.47,0,1,NA,"2.22",4.46,0.948327127417715,0.902975929227926,-8.30776289227381,NA,-0.34939802727306,-0.117649349289964,1.87527183069345,NA,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1403","19","Mckinnon",2003,"6",14,16,49.4,52.8,0,2,2.1,"14.16",-2.07,1.07153156666137,1.04854033567703,3.85584510919434,0.703614322595129,0.45084930015922,0.393545841972485,-0.539573829445116,-0.209355339289864,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1404","19","Mckinnon",2003,"2",3,4,NA,NA,0,1,3,"3.4",NA,NA,NA,NA,1.00516331799304,NA,NA,NA,0.173006184801235,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1405","19","McKinnon",2012,"30",12,23,46.7,41.42,0,2,NA,"12.23",-0.57,1.0089345136117,0.819341574462013,0.822718446601942,NA,0.326185506508153,-1.36169625719869,0.0806441390251183,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1406","19","McKinnon",2012,"36",4,16,45.53,59.22,0,1,NA,"4.16",0.109999999999999,0.983657139287808,1.1714487696678,-0.158770226537216,NA,0.239050867547228,1.24578229422908,0.257605337848431,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1407","19","McKinnon",2012,"30",1,8,49.49,59.14,0,1,5,"1.8",-0.68,1.06921132930713,1.16986626541969,0.981488673139158,1.55075862729144,0.489238088276831,1.23501875499035,0.0281049133498031,0.836670549241373,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1408","19","McKinnon",2012,"18",7,18,NA,NA,0,2,4,"7.18",NA,NA,NA,NA,1.24060690183315,NA,NA,NA,0.566597528777993,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1409","19","McKinnon",2012,"6",4,21,50.62,47.38,0,1,NA,"4.21",0.989999999999995,1.09362451989345,0.937238140946649,-1.42893203883494,NA,0.541203528880148,-0.435394896473665,0.617929482474435,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1410","19","Mckinnon",2003,"2",17,6,36.03,41.98,0,2,1.8,"17.6",-1.7,0.781523934145935,0.833669001737153,3.16663608001468,0.603097990795824,-1.39849494791351,-0.587784775471142,-0.368307879093411,-0.474924383506424,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1411","19","Mckinnon",2003,"5",15,8,59.3,49.77,0,2,3.8,"15.8",1.21,1.28627169844169,0.988368418686472,-2.2538997981281,1.27320686945785,1.89081048513935,0.234395389313342,0.652688206542575,0.55892280424822,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1412","19","Mckinnon",2003,"8",15,10,42.17,42.32,0,2,3.1,"15.10",-2.75,0.914706197694535,0.840420966019922,5.12249954120022,1.03866876192614,-0.56417573037466,-0.531587986298133,-0.843382102345239,0.261159058599604,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1413","19","Mckinnon",2003,"5",15,11,53.3,47.32,0,2,3.8,"15.11",0.32,1.15612616402937,0.93971455841358,-0.596072673885117,1.27320686945785,1.01159024953917,0.056935806569054,0.253772146832421,0.55892280424822,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1414","19","Mckinnon",2003,"6",4,22,27.63,48.11,0,1,5.4,"4.22",-5.6,0.599320185968698,0.955402946011777,10.4312717929895,1.80929397238747,-2.49203140375393,0.12002051021288,-1.98075239664728,1.18458668388859,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1415","19","Mckinnon",2003,"2",3,4,NA,NA,0,1,1.2,"3.4",NA,NA,NA,NA,0.402065327197216,NA,NA,NA,-0.84701829412646,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1416","19","Mckinnon",2003,"4",6,8,50.31,54.7,0,1,5,"6.8",-2.48,1.09127030604724,1.08627190078662,4.61956322260965,1.67527219665507,0.580896677196055,0.468957882700414,-0.712443032389489,1.00846177225033,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1417","19","McKinnon",2012,"6",12,15,NA,NA,0,2,2,"12.15",NA,NA,NA,NA,0.620303450916575,NA,NA,NA,-0.437102468686399,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1418","19","Mckinnon",2003,"6",18,3,32.9,36.33,0,2,NA,"18.3",3.42,0.713631347027512,0.721467242332319,-6.37052670214718,NA,-1.81289968780669,-2.07623099501565,1.52172174075296,NA,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1419","19","Mckinnon",2003,"8",5,13,NA,NA,0,1,2.8,"5.13",NA,NA,NA,NA,0.938152430126838,NA,NA,NA,0.0609189147939101,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1420","19","Mckinnon",2003,"3",9,8,48.65,53.75,0,2,1.4,"9.8",-4.65,1.05526337485983,1.06740611823182,8.6616810423931,0.469076215063419,0.344038797268631,0.433213240851457,-1.69375427152947,-0.681093396328334,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1421","19","Mckinnon",2003,"4",16,14,40.71,41.62,0,2,3.1,"16.14",-0.259999999999998,0.883037450987538,0.826519863084809,0.484309047531653,1.03866876192614,-0.764995567809009,-0.650268052460234,0.127943406021527,0.261159058599604,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1422","19","McKinnon",2012,"36",2,19,49.64,56.57,0,1,3,"2.19",-0.989999999999998,1.07245201832301,1.11902831644896,1.42893203883495,0.930455176374862,0.496540921092064,0.885281395470699,-0.108872727965533,0.204499781194164,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1423","19","McKinnon",2012,"32",2,20,53.24,63.07,0,1,5.6,"2.20",0.990000000000002,1.15022855470422,1.24760678660838,-1.42893203883495,1.73684966256641,0.638578328829801,1.75544945092296,0.636172987980254,1.08881705776774,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1424","19","Mckinnon",2003,"4",6,8,56.19,57.67,0,1,4.4,"6.8",-0.0599999999999952,1.2188129297713,1.14525229466845,0.11176362635345,1.47423953305646,1.43266018223082,0.559989314372418,0.157050238764692,0.859101069870442,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1425","19","Mckinnon",2003,"3",19,3,NA,NA,0,2,4.8,"19.3",NA,NA,NA,NA,1.60826130878887,NA,NA,NA,0.940943784146436,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1426","19","Mckinnon",2003,"4",6,12,39.63,47.44,1,1,7.4,"6.12",-2.59,0.859611254793322,0.942097604631027,4.82446320425767,2.4794028510495,-0.912594612336573,0.0669188614723041,-0.786020459823562,1.7680537023535,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1427","19","Mckinnon",2003,"2",17,6,38.2,49.42,0,2,2,"17.6",-0.719999999999999,0.828593235758388,0.981417867218916,1.34116351624151,0.670108878662027,-1.10674723895638,0.212134995338483,-0.00411598580006502,-0.311469289368747,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1428","19","Mckinnon",2003,"7",17,7,48.24,45.22,0,2,3.2,"17.7",-1.71,1.04637009667499,0.898011249608243,3.18526335107359,1.07217420585924,0.285792521713515,-0.144565745273809,-0.377131970050083,0.338026280085904,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1429","19","Mckinnon",2003,"3",17,8,43.6,38.98,0,2,1.2,"17.8",-1.76,0.945724216729469,0.774092846300958,3.27839970636814,0.402065327197216,-0.366083002803516,-1.22185003803512,-0.408254243963935,-0.84701829412646,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1430","19","McKinnon",2012,"27",18,15,43.55,54.98,0,1,NA,"18.15",-1.29,0.940880044278147,1.08757604451766,1.86194174757281,NA,0.0578190966796935,0.664917250843087,-0.219055421420696,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1431","19","Mckinnon",2003,"2",10,14,45.45,50.61,0,2,0,"10.14",-2.22,0.985852423173265,1.00504974220861,4.135254175078,0,-0.107813616885219,0.284220466112559,-0.578067732971695,-2.19066958102797,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1432","19","Mckinnon",2003,"7",17,18,34.05,37.26,0,2,0.4,"17.18",0.0600000000000023,0.738575907789872,0.73993585051754,-0.111763626353464,0.134021775732405,-1.66154997626427,-1.73550608470116,0.207273347819015,-1.70188344674153,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1433","19","Mckinnon",2003,"4",6,8,57.41,58.82,0,1,6.6,"6.8",-1.59,1.24527585510181,1.16808982091899,2.96173609836667,2.21135929958469,1.61177549807175,0.588378475967641,-0.326769321639546,1.53839076531748,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1434","19","McKinnon",2012,"13",6,3,47.2,55.33,0,2,4,"6.3",-10,1.01973681033131,1.09449950060317,14.4336569579288,1.24060690183315,0.359667615383702,0.713695781429741,-2.56012745268019,0.566597528777993,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1435","19","Mckinnon",2003,"6",18,3,37.86,41.84,0,2,NA,"18.3",-1.13,0.82121832214169,0.83088878115013,2.10488162965682,NA,-1.15269071423592,-0.611709964132009,-0.157050238764692,NA,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1436","19","Mckinnon",2003,"7",19,7,NA,NA,0,2,1.8,"19.7",NA,NA,NA,NA,0.603097990795824,NA,NA,NA,-0.474924383506424,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1437","19","Mckinnon",2003,"1",19,10,NA,NA,0,2,6,"19.10",NA,NA,NA,NA,2.01032663598608,NA,NA,NA,1.38573071460501,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1438","19","McKinnon",2012,"18",7,18,45.55,55.08,0,1,NA,"7.18",0.810000000000002,0.984089231156593,1.08955417482781,-1.16912621359224,NA,0.240652510766922,0.678869777322914,0.538207963512064,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1439","19","Mckinnon",2003,"5",15,8,47.58,49.49,0,2,4.2,"15.8",-1.33,1.03205408788964,0.982807977512427,2.47742705083501,1.40722864519026,0.192245377043987,0.216661339979367,-0.238922284140195,0.776953967017535,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1440","19","McKinnon",2012,"30",1,8,51.45,49.54,0,2,1.4,"1.8",-4.11,1.11155633244801,0.979965755645778,5.93223300970874,0.434212415641602,0.575243725592473,-0.114220008211547,-1.44138186384594,-0.823024911500284,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1441","19","Mckinnon",2003,"1",18,14,NA,NA,0,2,2.6,"18.14",NA,NA,NA,NA,0.871141542260635,NA,NA,NA,0.00209935520592276,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1442","19","Mckinnon",2003,"3",19,3,NA,NA,0,2,1.4,"19.3",NA,NA,NA,NA,0.469076215063419,NA,NA,NA,-0.681093396328334,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1443","19","Mckinnon",2003,"7",19,7,NA,NA,0,2,3.2,"19.7",NA,NA,NA,NA,1.07217420585924,NA,NA,NA,0.338026280085904,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1444","19","McKinnon",2012,"6",4,21,50.88,59.14,0,1,NA,"4.21",0.289999999999999,1.09924171418765,1.16986626541969,-0.418576051779934,NA,0.55221952567288,1.23501875499035,0.333952310226366,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1445","19","Mckinnon",2003,"1",19,10,50.9,57.75,0,2,1.1,"19.10",-1,1.10406795026445,1.14684099214675,1.86272710589099,0.368559883264115,0.665473981560059,0.562073334548623,-0.107220413046517,-0.977527222045102,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1446","19","McKinnon",2012,"30",8,19,54.32,60.16,0,1,5.8,"8.19",-1.75,1.17356151561858,1.19004319458317,2.52588996763754,1.79888000765807,0.671123193369794,1.3717133942627,-0.432783724475568,1.12086418255339,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1447","19","McKinnon",2012,"6",9,1,52.36,43.47,0,1,1,"9.1",-2.24,1.1312165124777,0.859893245819984,3.23313915857605,0.310151725458287,0.609033115847058,-1.03599095809689,-0.627025148582657,-1.26244105678619,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1448","19","McKinnon",2012,"30",12,23,48.31,45.83,0,2,4,"12.23",-0.300000000000001,1.04371790904885,0.906577121139403,0.433009708737865,1.24060690183315,0.426979895684509,-0.670403099862391,0.148544203612788,0.566597528777993,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1449","19","McKinnon",2012,"20",7,23,NA,NA,0,2,2,"7.23",NA,NA,NA,NA,0.620303450916575,NA,NA,NA,-0.437102468686399,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1450","19","Mckinnon",2003,"7",1,1,NA,NA,0,2,3.4,"1.1",NA,NA,NA,NA,1.13918509372545,NA,NA,NA,0.43533872103411,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1451","19","McKinnon",2012,"13",6,3,54.92,61.6,0,1,9,"6.3",-2.48,1.18652427168211,1.21852827104925,3.57954692556634,2.79136552912459,0.687618093022672,1.56273624876949,-0.740669475718381,2.00696784947981,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1452","19","McKinnon",2012,"20",8,8,46.06,55.49,0,2,2.2,"8.8",-2.99,0.995107573810596,1.0976645090994,4.31566343042071,0.682333796008233,0.28013439695663,0.735943146821598,-0.970417227355355,-0.214384903089873,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1453","19","Mckinnon",2003,"3",9,8,NA,NA,0,1,1.2,"9.8",NA,NA,NA,NA,0.402065327197216,NA,NA,NA,-0.84701829412646,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1454","19","Mckinnon",2003,"3",13,2,51.76,53.97,0,2,1.1,"13.2",-4.1,1.12272214353021,1.07177503629714,7.63718113415306,0.368559883264115,0.789119228122394,0.441822697308431,-1.46523379268552,-0.977527222045102,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1455","19","McKinnon",2012,"32",18,7,53.69,56.15,0,2,3,"18.7",-1.72,1.15995062175187,1.11072016914636,2.48258899676375,0.930455176374862,0.652608248331426,0.827376255082659,-0.42251967898109,0.204499781194164,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1456","19","McKinnon",2012,"27",18,15,40.87,47.26,0,2,1.4,"18.15",-5.69,0.882979733861031,0.934864384574475,8.21275080906149,0.434212415641602,-0.279501046859688,-0.45345048015345,-2.05005827547854,-0.823024911500284,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1457","19","McKinnon",2012,"27",18,17,NA,NA,0,2,1.4,"18.17",NA,NA,NA,NA,0.434212415641602,NA,NA,NA,-0.823024911500284,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1458","19","Mckinnon",2003,"3",9,8,48.64,48.52,0,2,NA,"9.8",-5.32,1.05504646563581,0.963545020588058,9.90970820334006,NA,0.34261694481268,0.150431882718419,-1.87527183069345,NA,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1459","19","McKinnon",2012,"18",7,18,48.01,55.38,0,1,NA,"7.18",1.14,1.03723653101708,1.09548856575824,-1.64543689320388,NA,0.409682876017956,0.720651534479885,0.718665920167277,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1460","19","Mckinnon",2003,"5",13,12,50.97,50.56,0,2,1.8,"13.12",6.56,1.10558631483259,1.00405680628467,-12.2194898146449,0.603097990795824,0.675522083609466,0.281389702382072,2.24714844275362,-0.474924383506424,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1461","19","McKinnon",2012,"36",9,11,NA,NA,0,2,2,"9.11",NA,NA,NA,NA,0.620303450916575,NA,NA,NA,-0.437102468686399,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1462","19","McKinnon",2012,"20",18,22,42.53,61.71,0,2,2.8,"18.22",-1.46,0.91884335897014,1.22070421439041,2.10731391585761,0.868424831283205,-0.0560520481027511,1.57723601980274,-0.310273784115195,0.0541820477949194,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1463","19","McKinnon",2012,"36",2,19,37.8,65.46,0,1,4.2,"2.19",3.9,0.816653632002617,1.29488410102084,-5.62912621359223,1.30263724692481,-0.865553973031695,2.06403954807923,1.91646112018624,0.640873401681145,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1464","19","McKinnon",2012,"30",8,19,53.24,58.33,0,1,NA,"8.19",-1.47,1.15022855470422,1.15384340990751,2.12174757281553,NA,0.638578328829801,1.1256252139601,-0.320117943632223,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1465","19","Mckinnon",2003,"2",10,14,47.52,43.45,0,1,NA,"10.14",2.18,1.03075263254551,0.862861317900888,-4.06074509084236,NA,0.183754334723869,-0.36263863364144,1.05671781039221,NA,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1466","19","McKinnon",2012,"36",9,11,47.2,54.43,0,1,NA,"9.11",-3.39,1.01973681033131,1.07669632781186,4.89300970873787,NA,0.359667615383702,0.587950506379805,-1.18083529109149,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1467","19","Mckinnon",2003,"2",10,14,NA,NA,0,2,2,"10.14",NA,NA,NA,NA,0.670108878662027,NA,NA,NA,-0.311469289368747,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1468","19","McKinnon",2012,"18",7,18,45.57,58.73,0,1,NA,"7.18",1.07,0.984521323025377,1.16175593114809,-1.54440129449838,NA,0.242249999094366,1.17974099490655,0.675666175633222,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1469","19","Mckinnon",2003,"5",14,14,NA,NA,0,2,1.4,"14.14",NA,NA,NA,NA,0.469076215063419,NA,NA,NA,-0.681093396328334,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1470","19","McKinnon",2012,"20",15,13,46.34,49.48,0,2,1.1,"15.13",0.34,1.00115685997358,0.978778877459691,-0.490744336569579,0.341166898004116,0.300741849604571,-0.123045875120634,0.349841837144647,-1.12086418255339,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1471","19","Mckinnon",2003,"6",14,16,47.97,49.88,0,2,1.4,"14.16",-2.55,1.04051354762644,0.990552877719132,4.74995412002202,0.469076215063419,0.247491034326062,0.241203200396469,-0.76654892295057,-0.681093396328334,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1472","19","Mckinnon",2003,"4",14,17,44.67,43.78,0,2,1.4,"14.17",-1.2,0.968933503699665,0.86941469499887,2.23527252706919,0.469076215063419,-0.216975938771252,-0.317996891352438,-0.203069820800384,-0.681093396328334,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1473","19","McKinnon",2012,"6",12,15,59.37,44.95,0,1,NA,"12.15",-1.42,1.28266471248665,0.889169574410128,2.04957928802589,NA,0.782292980761439,-0.805597981296353,-0.290674274499129,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1474","19","Mckinnon",2003,"1",17,5,NA,NA,0,2,1,"17.5",NA,NA,NA,NA,0.335054439331014,NA,NA,NA,-1.15136710817293,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1475","19","Mckinnon",2003,"1",18,14,NA,NA,0,2,0,"18.14",NA,NA,NA,NA,0,NA,NA,NA,-2.19066958102797,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1476","19","Mckinnon",2003,"1",19,10,36.63,48.33,0,2,0.8,"19.10",-2.32,0.794538487587166,0.959771864077098,4.3215268856671,0.268043551464811,-1.31818148243182,0.136527284472846,-0.627429602540176,-1.43687410565289,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1477","19","McKinnon",2012,"36",9,11,NA,NA,0,2,1.2,"9.11",NA,NA,NA,NA,0.372182070549945,NA,NA,NA,-0.995600185841957,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1478","19","McKinnon",2012,"30",12,23,50.16,50.06,0,1,1,"12.23",-1.42,1.08368640691141,0.990252033258532,2.04957928802589,0.310151725458287,0.520878044381826,-0.0379519447958591,-0.290674274499129,-1.26244105678619,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1479","19","Mckinnon",2003,"3",9,8,NA,NA,0,1,1.9,"9.8",NA,NA,NA,NA,0.636603434728926,NA,NA,NA,-0.423827265106964,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1480","19","Mckinnon",2003,"8",15,10,38.32,40.65,0,2,2,"15.10",-44.18,0.831196146446634,0.80725690616044,82.2952835382639,0.670108878662027,-1.09051165495946,-0.835359451424293,-3.14833461207366,-0.311469289368747,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1481","19","Mckinnon",2003,"5",15,11,56.42,48.01,0,2,3.3,"15.11",-0.359999999999996,1.22380184192378,0.953417074163904,0.670581758120748,1.10567964979234,1.46636685810318,0.112369630215699,0.0948092516047871,0.407804669141084,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1482","19","McKinnon",2012,"30",1,8,52.67,60,0,1,2.6,"1.8",-2.27,1.13791393644386,1.18687818608693,3.27644012944984,0.806394486191547,0.619773715542589,1.35034815877788,-0.647683256901959,-0.0232116052123849,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1483","19","McKinnon",2012,"13",12,22,63.6,45.6,0,1,NA,"12.22",-2.02,1.37405214273456,0.90202742142607,2.91559870550162,NA,0.840592893314428,-0.705611912913155,-0.538207963512064,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1484","19","McKinnon",2012,"30",12,23,59.26,65.05,0,1,NA,"12.23",-1.8,1.28028820720834,1.28677376674925,2.59805825242718,NA,0.780433734222224,2.01150680696811,-0.453450728189099,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1485","19","Mckinnon",2003,"3",13,2,51.05,60.91,0,1,NA,"13.2",-4.32,1.10732158862476,1.20959454253954,8.04698109744908,NA,0.687009123527875,0.632324153564049,-1.55532520626529,NA,"2003","mckinnon","NC","Corn",34.508193,-78.70899,106
"1486","19","McKinnon",2012,"32",12,20,46.59,48.49,0,2,NA,"12.20",1.34,1.00655800833338,0.959195387389257,-1.93411003236246,NA,0.31853332402985,-0.269452843896877,0.816785846222065,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1487","19","McKinnon",2012,"13",12,22,NA,NA,0,2,2.6,"12.22",NA,NA,NA,NA,0.806394486191547,NA,NA,NA,-0.0232116052123849,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1488","19","McKinnon",2012,"18",3,2,NA,NA,0,2,2.8,"3.2",NA,NA,NA,NA,0.868424831283205,NA,NA,NA,0.0541820477949194,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
"1489","19","McKinnon",2012,"27",14,23,43.21,51.15,0,1,NA,"14.23",-1.82,0.933534482508812,1.01181365363911,2.62692556634304,NA,0.0216039945218087,0.120642746949457,-0.465943971919496,NA,"2012","mckinnon","NC","Corn",34.508193,-78.70899,106
